time,S,E,I,R
36.9,0.434206,0.127725,0.203028,0.23504
37.0,0.429863,0.127876,0.204385,0.237876
37.1,0.425535,0.128006,0.205728,0.240731
37.2,0.421224,0.128116,0.207056,0.243604
37.3,0.41693,0.128207,0.208369,0.246495
37.4,0.412653,0.128277,0.209665,0.249404
37.5,0.408396,0.128327,0.210946,0.252331
37.6,0.404157,0.128357,0.21221,0.255276
37.7,0.399939,0.128367,0.213457,0.258237
37.8,0.395741,0.128356,0.214687,0.261216
37.9,0.391565,0.128326,0.215898,0.264211
38.0,0.38741,0.128275,0.217092,0.267223
38.1,0.383278,0.128204,0.218266,0.270251
38.2,0.37917,0.128114,0.219421,0.273295
38.3,0.375085,0.128003,0.220557,0.276355
38.4,0.371024,0.127873,0.221673,0.27943
38.5,0.366988,0.127723,0.222769,0.28252
38.6,0.362978,0.127553,0.223844,0.285625
38.7,0.358994,0.127364,0.224898,0.288745
38.8,0.355036,0.127155,0.225931,0.291878
38.9,0.351105,0.126927,0.226941,0.295026
39.0,0.347202,0.12668,0.22793,0.298187
39.1,0.343327,0.126415,0.228897,0.301362
39.2,0.33948,0.12613,0.229841,0.304549
39.3,0.335662,0.125827,0.230762,0.307749
39.4,0.331874,0.125506,0.231659,0.310961
39.5,0.328115,0.125166,0.232533,0.314186
39.6,0.324386,0.124809,0.233384,0.317421
39.7,0.320688,0.124434,0.23421,0.320669
39.8,0.31702,0.124042,0.235012,0.323927
39.9,0.313384,0.123632,0.235789,0.327195
40.0,0.309779,0.123206,0.236542,0.330474
40.1,0.306205,0.122763,0.23727,0.333762
40.2,0.302664,0.122303,0.237972,0.337061
40.3,0.299155,0.121828,0.238649,0.340368
40.4,0.295679,0.121336,0.239301,0.343684
40.5,0.292235,0.12083,0.239927,0.347008
40.6,0.288824,0.120308,0.240527,0.350341
40.7,0.285447,0.119771,0.241101,0.353681
40.8,0.282103,0.11922,0.241649,0.357028
40.9,0.278792,0.118654,0.242171,0.360383
41.0,0.275515,0.118075,0.242667,0.363743
41.1,0.272272,0.117482,0.243136,0.36711
41.2,0.269062,0.116876,0.243579,0.370483
41.3,0.265887,0.116257,0.243995,0.373861
41.4,0.262746,0.115625,0.244384,0.377245
41.5,0.259638,0.114982,0.244747,0.380633
41.6,0.256565,0.114326,0.245084,0.384025
41.7,0.253527,0.113659,0.245393,0.387421
41.8,0.250522,0.112981,0.245676,0.39082
41.9,0.247552,0.112293,0.245933,0.394223
42.0,0.244616,0.111594,0.246162,0.397628
42.1,0.241714,0.110885,0.246366,0.401036
42.2,0.238846,0.110166,0.246542,0.404445
42.3,0.236013,0.109438,0.246692,0.407857
42.4,0.233213,0.108701,0.246816,0.411269
42.5,0.230448,0.107956,0.246914,0.414682
42.6,0.227717,0.107202,0.246985,0.418096
42.7,0.225019,0.106441,0.24703,0.42151
42.8,0.222355,0.105672,0.247049,0.424923
42.9,0.219725,0.104897,0.247042,0.428336
43.0,0.217128,0.104114,0.247009,0.431748
43.1,0.214565,0.103325,0.246951,0.435158
43.2,0.212035,0.102531,0.246868,0.438567
43.3,0.209538,0.10173,0.246759,0.441974
43.4,0.207074,0.100924,0.246624,0.445378
43.5,0.204642,0.100114,0.246465,0.448779
43.6,0.202243,0.099298,0.246282,0.452177
43.7,0.199877,0.098479,0.246073,0.455571
43.8,0.197542,0.097655,0.245841,0.458962
43.9,0.19524,0.096829,0.245584,0.462348
44.0,0.192969,0.095998,0.245303,0.46573
44.1,0.19073,0.095165,0.244999,0.469106
44.2,0.188522,0.094329,0.244671,0.472478
44.3,0.186345,0.093491,0.24432,0.475844
44.4,0.184199,0.092651,0.243946,0.479204
44.5,0.182084,0.09181,0.243549,0.482557
44.6,0.179999,0.090967,0.24313,0.485904
44.7,0.177944,0.090123,0.242689,0.489244
44.8,0.175918,0.089278,0.242226,0.492577
